ID,Suspected,Laboratory Detected Substances,Type,Date,State / Group,Location
4225,None identified (Unknown),"Fentanyl (100.00)
Heroin (60.00)
Procaine (50.00)
Quinine (30.00)
4-ANPP (10.00)
6-Acetylmorphine (10.00)
Caffeine (10.00)
Xylazine (10.00)
6-Acetylcodeine (5.00)
Cocaine (Powder) (1.00)
Phenethyl 4-ANPP (1.00)
Mannitol",Community Sample,08/2022,Massachusetts,Pittsfield
4222,None identified (Unknown),"Caffeine (140.00)
Fentanyl (100.00)
4-ANPP (20.00)
Xylazine (20.00)
Procaine (10.00)
Lidocaine (3.00)
Heroin (2.00)
Phenethyl 4-ANPP (1.00)
Inositol",Community Sample,08/2022,Massachusetts,Pittsfield
4216,None identified (Unknown),"Clonazolam (1.00)
Cocaine (Powder) (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
520,Crack (Rock),"Cocaine (100)
Methylecgonidine (5)
Tropacocaine (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
521,Fentanyl,"Fentanyl (45)
4-ANPP (5)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
522,Fentanyl,"Fentanyl (7)
4-ANPP (4)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
523,Heroin,"Fentanyl (3)
4-ANPP (1)
Acetaminophen (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
524,Crack (Rock),"Cocaine (100)
Methylecgonidine (5)
Tropacocaine (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
525,Fentanyl,"Fentanyl (11)
Lidocaine (9)
4-ANPP (3)
4-Fluorofentanyl (1)
Cocaine (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
526,Heroin,"4-Fluorofentanyl (14)
Fentanyl (10)
4-ANPP (2)
Despropionyl-4-fluorofentanyl (2)
Tramadol (2)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,08/2022,Massachusetts,New Bedford
527,Heroin,None Detected (1),Drug Seizure Sample,08/2022,Massachusetts,New Bedford
7744,,"Fentanyl
4-ANPP
Norfentanyl
Phenylephrine
Mannitol",Drug Seizure Sample,08/2022,Wisconsin,Milwaukee
3833,Cocaine (Powder),"Cocaine (Powder) (27.50)
Benzoylecgonine (5.00)
Methylecgonidine (2.50)
Tropacocaine (1.00)",Community Sample,08/2022,Massachusetts,Boston
3837,Dope,"Fentanyl (20.00)
4-ANPP (8.00)
4-Fluorofentanyl (2.00)
Despropionyl-4-fluorofentanyl (2.00)
Xylazine (2.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Boston
3838,Cocaine (Powder),"Cocaine (Powder) (16.00)
Methylecgonidine (2.00)
Tropacocaine (1.00)",Community Sample,08/2022,Massachusetts,Ipswich
508,Heroin,"Fentanyl (15)
Xylazine (8)
4-ANPP (3)
Caffeine (2)
4-Fluorofentanyl (1)
Cocaine (1)",Community Sample,08/2022,Massachusetts,Lawrence
507,Unknown,"Fentanyl (5)
4-ANPP (1)",Community Sample,08/2022,Massachusetts,Lawrence
506,Fentanyl,Fentanyl (1),Community Sample,08/2022,Massachusetts,Lawrence
505,Unknown,"Fentanyl (100.00)
Lidocaine (100.00)
4-ANPP (50.00)
Phenethyl 4-ANPP (2.50)
Ethyl-4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Lawrence
504,Heroin,"Fentanyl (40)
Xylazine (40)
4-ANPP (5)
Phenethyl 4-ANPP (1)",Community Sample,08/2022,Massachusetts,Lawrence
503,Unknown,"Cocaine (100)
Benzoylecgonine (2)
Methylecgonidine (2)
Benzoic acid (1)
Caffeine (1)
Hydroxyzine (1)
Tetramisole / Levamisole (1)
Tropacocaine (1)",Community Sample,08/2022,Massachusetts,Lawrence
502,Unknown,"Fentanyl (35)
Xylazine (30)
Cocaine (10)
4-ANPP (5)
Lidocaine (5)
Caffeine (1)",Community Sample,08/2022,Massachusetts,Lawrence
501,Unknown,"Fentanyl (20)
4-ANPP (1)
Acetylfentanyl (1)
Cocaine (1)
Lidocaine (1)",Community Sample,08/2022,Massachusetts,Lawrence
4249,None identified (Unknown),Fentanyl (1),Community Sample,08/2022,Massachusetts,Pittsfield
3845,Dope,"Fentanyl (90.00)
4-ANPP (10.00)
Cocaine (Powder) (1.00)",Community Sample,08/2022,Massachusetts,Boston
489,Methamphetamine,Methamphetamine (1),Drug Seizure Sample,08/2022,Massachusetts,Quincy
3850,Cocaine (Powder),"Cocaine (Powder) (100.00)
Methylecgonidine (5.00)
Tropacocaine (1.00)",Community Sample,08/2022,Massachusetts,Boston
3831,Methamphetamine,Methamphetamine (1),Community Sample,08/2022,Massachusetts,Boston
7740,,Quinine,Drug Seizure Sample,08/2022,Wisconsin,Milwaukee
3830,Dope,"Fentanyl (70.00)
Xylazine (30.00)
4-ANPP (10.00)
Ethyl-4-ANPP (5.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Boston
3839,Heroin,"Fentanyl (5.00)
Methamphetamine (1.00)
Mannitol (inactive)",Community Sample,08/2022,Massachusetts,Boston
3832,Cocaine (Powder),"Cocaine (Powder) (22.00)
Benzoylecgonine (4.00)
Methylecgonidine (2.00)
Tropacocaine (1.00)",Community Sample,08/2022,Massachusetts,Boston
3835,Fentanyl,"Fentanyl (12.00)
4-ANPP (4.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,08/2022,Massachusetts,Boston
3834,Dope,"Fentanyl (50.00)
4-ANPP (5.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Boston
4290,Heroin,"Fentanyl (24.00)
Caffeine (4.00)
Xylazine (4.00)
4-ANPP (2.00)
Ethyl-4-ANPP (2.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
4275,None identified (Unknown),"Xylazine (220.00)
Fentanyl (60.00)
Caffeine (30.00)
Procaine (30.00)
4-ANPP (10.00)
Cocaine (Powder) (1.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
4294,None identified (Unknown),"Fentanyl (32.00)
Heroin (14.00)
Xylazine (14.00)
4-ANPP (6.00)
Tramadol (4.00)
Phenethyl 4-ANPP (2.00)
6-Acetylcodeine (1.00)
6-Monoacetylmorphine (1.00)
Ethyl-4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
3836,Heroin,"Fentanyl (20.00)
4-ANPP (8.00)
4-Fluorofentanyl (4.00)
Xylazine (2.00)
4F-Phenethyl-4-ANPP (1.00)
Phenethyl 4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Boston
4306,None identified (Unknown),"Diphenhydramine (9.00)
Cocaine (Powder) (2.00)
Fentanyl (2.00)
Quinine (2.00)
4-ANPP (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
4279,Heroin,"Caffeine (13.00)
Fentanyl (11.00)
4-ANPP (3.00)
Xylazine (3.00)
Valerylfentanyl (1.00)",Community Sample,08/2022,Massachusetts,Pittsfield
7751,,None Detected,Drug Seizure Sample,08/2022,Wisconsin,Milwaukee
4109,None identified (Unknown),"Cocaine (Powder) (50.00)
Methylecgonidine (2.50)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Lynn
4190,None identified (Unknown),"Heroin (35.00)
Fentanyl (20.00)
4-ANPP (5.00)
6-Acetylcodeine (1.00)
6-Monoacetylmorphine (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4175,None identified (Unknown),"4-Fluorofentanyl (11.00)
Xylazine (10.00)
Fentanyl (7.00)
Caffeine (4.00)
Despropionyl-4-fluorofentanyl (3.00)
Heroin (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4726,Crack (Rock),"Cocaine (Powder) (50.00)
Methylecgonidine (1.00)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
7725,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4112,None identified (Unknown),"Caffeine (30.00)
Heroin (30.00)
6-Acetylcodeine (20.00)
6-Monoacetylmorphine (20.00)
Fentanyl (10.00)
4-ANPP (2.00)
Cocaine (Powder) (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4115,Heroin,"Caffeine (45.00)
Fentanyl (40.00)
4-ANPP (5.00)
Heroin (5.00)
6-Monoacetylmorphine (1.00)
Procaine (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
3805,Cocaine (Powder),"Cocaine (Powder) (40.00)
Methylecgonidine (3.33)
Benzoylecgonine (1.00)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Boston
7727,,"Methamphetamine
Caffeine",Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
441,Unknown,"Fentanyl (4)
4-ANPP (1)
Caffeine (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
442,Unknown,"Fentanyl (30)
Xylazine (30)
4-Fluorofentanyl (10)
4-ANPP (2)
Despropionyl-4-fluorofentanyl (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
443,Unknown,"Fentanyl (6)
4-ANPP (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
444,Unknown,"Fentanyl (140)
4-ANPP (20)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
4121,Heroin,"Fentanyl (7.00)
Caffeine (2.00)
Heroin (2.00)
4-ANPP (1.00)
4-Fluorofentanyl (1.00)
6-Monoacetylmorphine (1.00)",Community Sample,07/2022,Massachusetts,North Adams
4120,Heroin,"Caffeine (25.00)
Fentanyl (8.00)
Heroin (5.00)
4-ANPP (2.00)
6-Monoacetylmorphine (2.00)
6-Acetylcodeine (1.00)
Morphine (1.00)",Community Sample,07/2022,Massachusetts,North Adams
4206,Heroin,"Fentanyl (2.00)
4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4209,Heroin,"Xylazine (90.00)
Fentanyl (50.00)
Procaine (50.00)
4-ANPP (10.00)
Ethyl-4-ANPP (2.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4329,Heroin,"Fentanyl (100.00)
Lidocaine (40.00)
4-ANPP (20.00)
Procaine (20.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4122,None identified (Unknown),"Procaine (60.00)
Fentanyl (30.00)
Xylazine (30.00)
Caffeine (20.00)
4-ANPP (10.00)
4-Fluorofentanyl (10.00)
Heroin (10.00)
6-Monoacetylmorphine (5.00)
Lidocaine (5.00)
Tramadol (5.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
7719,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
7718,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4200,None identified (Unknown),"Fentanyl (8.00)
Xylazine (3.00)
4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4503,"Fentanyl, Cocaine (Powder)","Phenethyl 4-ANPP (26.00)
Fentanyl (10.00)
4-ANPP (2.00)
4F-Phenethyl-4-ANPP (2.00)
N-Propionylnorfentanyl (2.00)
Tentative Identification - See Note (2.00)
4-Fluorofentanyl (1.00)
Caffeine (1.00)
Ethyl-4-ANPP (1.00)
Mannitol",Community Sample,07/2022,Massachusetts,Lawrence
4507,"Fentanyl, Cocaine (Powder)","Fentanyl (24.00)
Phenethyl 4-ANPP (12.00)
4-ANPP (6.00)
Cocaine (Powder) (6.00)
Tentative Identification - See Note (2.00)
4-Fluorofentanyl (1.00)
4F-Phenethyl-4-ANPP (1.00)
Ethyl-4-ANPP (1.00)
Lidocaine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
445,Unknown,Clonazolam (1),Drug Seizure Sample,07/2022,Massachusetts,Gloucester
3808,Dope,"Fentanyl (4.00)
Methamphetamine (1.00)",Community Sample,07/2022,Massachusetts,Boston
446,Unknown,Methamphetamine (1),Drug Seizure Sample,07/2022,Massachusetts,Gloucester
473,Heroin,"Heroin (16)
Caffeine (12)
Fentanyl (8)
6-Acetylmorphine (2)
4-ANPP (1)
6-Acetylcodeine (1)",Community Sample,07/2022,Massachusetts,Greenfield
479,Unknown (UNK),"None Detected (1)
Vitamin C (Unknown)",Drug Seizure Sample,07/2022,Massachusetts,Quincy
478,Cocaine (Powder),"Cocaine (16)
Tetramisole / Levamisole (10)
Benzoylecgonine (2)
Methylecgonidine (2)
Tropacocaine (1)",Drug Seizure Sample,07/2022,Massachusetts,Quincy
477,Unknown,"Fentanyl (16)
Cocaine (5)
4-ANPP (2)
Despropionyl-4-fluorofentanyl (1)",Drug Seizure Sample,07/2022,Massachusetts,Quincy
7733,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4284,Heroin,"Fentanyl (60.00)
Caffeine (40.00)
4-ANPP (20.00)
Xylazine (20.00)
Ethyl-4-ANPP (1.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4335,Heroin,"Xylazine (100.00)
Procaine (50.00)
Fentanyl (40.00)
4-ANPP (10.00)
Ethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4264,Heroin,"Fentanyl (750.00)
4-ANPP (200.00)
Caffeine (100.00)
Xylazine (50.00)
4-Fluorofentanyl (2.50)
Heroin (1.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Lee
4352,Heroin,"Caffeine (28.00)
Heroin (26.00)
Fentanyl (12.00)
6-Monoacetylmorphine (6.00)
4-ANPP (4.00)
6-Acetylcodeine (4.00)
Phenethyl 4-ANPP (2.00)
4-Fluorofentanyl (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4346,Heroin,"Heroin (65.00)
Caffeine (55.00)
Fentanyl (25.00)
6-Monoacetylmorphine (15.00)
6-Acetylcodeine (10.00)
4-ANPP (5.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4326,Heroin,"Fentanyl (5.00)
Xylazine (4.00)
4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4315,Heroin,"Fentanyl (30.00)
4-ANPP (5.00)
Lidocaine (5.00)
Procaine (1.00)
Xylazine (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
4358,Heroin,"Fentanyl (43.33)
4-ANPP (13.33)
Lidocaine (10.00)
Procaine (3.33)
Xylazine (3.33)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4320,Heroin,"Fentanyl (50.00)
Xylazine (20.00)
4-ANPP (10.00)
Caffeine (5.00)
Acetylfentanyl (2.50)
Tramadol (2.50)
Heroin (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4363,Heroin,"Fentanyl (15.00)
Xylazine (3.00)
4-ANPP (2.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
472,Ketamine,"Ketamine (6)
Ketamine Precursor A (1)",Community Sample,07/2022,Massachusetts,Northampton
447,Unknown,"Fentanyl (15)
4-ANPP (5)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
4698,Crack (Rock),"Cocaine (Powder) (20.00)
Methylecgonidine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
7730,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4712,Methamphetamine,"Cocaine (Powder) (20.00)
Methylecgonidine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4722,Crack (Rock),"Cocaine (Powder) (20.00)
Methylecgonidine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4687,Cocaine (Powder),"Fentanyl (28.00)
4-ANPP (8.00)
Phenethyl 4-ANPP (4.00)
Cocaine (Powder) (2.00)
Lidocaine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
3812,Fentanyl,"Fentanyl (14.00)
4-Fluorofentanyl (9.00)
Xylazine (5.00)
Phenethyl 4-ANPP (3.00)
4-ANPP (2.00)
4F-Phenethyl-4-ANPP (1.00)
Cocaine (Powder) (1.00)
Despropionyl-4-fluorofentanyl (1.00)
Ethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Boston
3811,None identified (Unknown),"Fentanyl (7.00)
Methamphetamine (3.00)
N-Phenylpropanamide (3.00)
4-ANPP (1.00)
Lidocaine (1.00)
Mannitol",Community Sample,07/2022,Massachusetts,Boston
3816,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Clonazolam (1),Community Sample,07/2022,Massachusetts,Boston
3813,Cocaine (Powder),"Cocaine (Powder) (35.00)
Benzoylecgonine (10.00)
Methylecgonidine (5.00)
Ecgonidine (1.00)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Boston
3841,None identified (Unknown),"Fentanyl (6.00)
Methamphetamine (2.00)
N-Phenylpropanamide (2.00)
4-ANPP (1.00)
Lidocaine (1.00)",Community Sample,07/2022,Massachusetts,Boston
3810,Dope,"Fentanyl (12.00)
4-ANPP (4.00)
4-Fluorofentanyl (2.00)
Despropionyl-4-fluorofentanyl (1.00)",Community Sample,07/2022,Massachusetts,Boston
3809,Crack (Rock),"Cocaine (Powder) (240.00)
Methylecgonidine (20.00)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Boston
458,Fentanyl,"Fentanyl (10)
Xylazine (2)
4-ANPP (1)
4-Fluorofentanyl (1)",Community Sample,07/2022,Massachusetts,Boston
448,Unknown (UNK),Oxycodone (1),Community Sample,07/2022,Massachusetts,Melrose
3800,Dope,"Fentanyl (10.00)
Tramadol (5.00)
4-ANPP (4.00)
Lidocaine (3.00)
Phenethyl 4-ANPP (2.00)
4-Fluorofentanyl (1.00)
Caffeine (1.00)
Noscapine (1.00)",Community Sample,07/2022,Massachusetts,Boston
3798,Methamphetamine,Methamphetamine (1),Community Sample,07/2022,Massachusetts,Boston
4447,Crack (Rock),"Cocaine (Powder) (40.00)
Methylecgonidine (20.00)
Benzoic acid (10.00)
Benzoylecgonine (2.00)
Tetramisole / Levamisole (2.00)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
3803,Dope,"Fentanyl (6.00)
4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Boston
4107,Crack (Rock),"Cocaine (Powder) (50.00)
Methylecgonidine (2.50)
Tropacocaine (1.00)",Community Sample,07/2022,Massachusetts,Lynn
4119,Heroin,"Heroin (70.00)
Fentanyl (30.00)
6-Monoacetylmorphine (10.00)
6-Acetylcodeine (5.00)
4-ANPP (1.00)
Phenethyl 4-ANPP (1.00)
Xylazine (1.00)",Community Sample,07/2022,Massachusetts,North Adams
4116,Heroin,"Fentanyl (26.00)
Heroin (10.00)
4-ANPP (8.00)
Ethyl-4-ANPP (2.00)
4-Fluorofentanyl (1.00)
6-Monoacetylmorphine (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4110,Fentanyl,"Fentanyl (9.00)
4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Lynn
4111,Fentanyl,"Fentanyl (20.00)
4-ANPP (3.33)
Cocaine (Powder) (1.00)
Phenethyl 4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Lynn
4683,"Heroin, Fentanyl","Fentanyl (60.00)
4-ANPP (20.00)
Caffeine (2.00)
Phenethyl 4-ANPP (2.00)
4-Fluorofentanyl (1.00)
Cocaine (Powder) (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4340,Heroin,"Heroin (15.00)
Caffeine (13.00)
Fentanyl (5.00)
6-Acetylcodeine (2.00)
6-Monoacetylmorphine (2.00)
4-ANPP (1.00)
4-Fluorofentanyl (1.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
7726,,"Cocaine
Phenylephrine",Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
7724,,None Detected,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4203,Heroin,"Xylazine (110.00)
Procaine (50.00)
Fentanyl (35.00)
4-ANPP (10.00)
Cocaine (Powder) (10.00)
4-Fluorofentanyl (5.00)
Caffeine (5.00)
Ethyl-4-ANPP (5.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
449,Unknown,Diazepam (1),Drug Seizure Sample,07/2022,Massachusetts,Melrose
450,Unknown,Gabapentin (1),Drug Seizure Sample,07/2022,Massachusetts,Melrose
3806,Heroin,"Fentanyl (16.00)
4-ANPP (3.00)
Cocaine (Powder) (1.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Boston
451,Unknown,None Detected (1),Drug Seizure Sample,07/2022,Massachusetts,Gloucester
452,Unknown,"Methamphetamine (20)
Amphetamine (1)",Drug Seizure Sample,07/2022,Massachusetts,Gloucester
453,Heroin,"Xylazine (85.00)
Fentanyl (60.00)
4-Fluorofentanyl (15.00)
4-ANPP (10.00)
1-Phenethyl-4-propionyloxypiperidine (5.00)
Phenethyl 4-ANPP (2.50)
4F-Phenethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Cambridge
454,Heroin,"Fentanyl (160)
4-ANPP (50)
4-Fluorofentanyl (40)
Ethyl-4-ANPP (10)
Phenethyl 4-ANPP (10)
Acetylfentanyl (2)
4F-Phenethyl-4-ANPP (1)",Community Sample,07/2022,Massachusetts,Cambridge
455,Fentanyl,"Fentanyl (12)
Xylazine (2)
4-ANPP (1)
4-Fluorofentanyl (1)",Community Sample,07/2022,Massachusetts,Boston
456,Fentanyl,"Fentanyl (300)
4-ANPP (50)
Phenethyl 4-ANPP (1)",Community Sample,07/2022,Massachusetts,Boston
4113,Heroin,"Xylazine (800.00)
Fentanyl (500.00)
Procaine (300.00)
4-ANPP (100.00)
Ethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
3801,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Flualprazolam (1),Community Sample,07/2022,Massachusetts,Boston
4678,Fentanyl,"Fentanyl (32.00)
4-ANPP (12.00)
4-Fluorofentanyl (6.00)
4-Anilino-boc-piperidine (4-ANBocP) (2.00)
Phenethyl 4-ANPP (2.00)
4F-Phenethyl-4-ANPP (1.00)
Heroin (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4717,Crack (Rock),"Cocaine (Powder) (20.00)
Methylecgonidine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4473,Crack (Rock),"Cocaine (Powder) (70.00)
Benzoic acid (30.00)
Methylecgonidine (10.00)
Tetramisole / Levamisole (10.00)
Tropacocaine (4.00)
Phenacetin (1.00)
THC (trace)",Community Sample,07/2022,Massachusetts,Lawrence
4467,Fentanyl,"Fentanyl (30.00)
Xylazine (25.00)
4-ANPP (5.00)
Caffeine (5.00)
Phenethyl 4-ANPP (5.00)
DEET (2.50)
4-Fluorofentanyl (1.00)
4F-Phenethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4499,"M30 Pill (Percocet, Perc30, OC30), M30 Pill (Percocet, Perc30, OC30)",None Detected (N/A),Community Sample,07/2022,Massachusetts,Lawrence
3911,Fentanyl,"Fentanyl (30.00)
4-ANPP (20.00)
Phenethyl 4-ANPP (10.00)
Ethyl-4-ANPP (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Brockton
4406,Crack (Rock),"Cocaine (Powder) (9.00)
Methylecgonidine (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4312,None identified (Unknown),"Fentanyl (16.67)
4-ANPP (3.33)
Xylazine (3.33)
Lidocaine (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
4488,Unknown (UNK),None Detected (N/A),Community Sample,07/2022,Massachusetts,Lawrence
4410,"Heroin, Fentanyl, Cocaine (Powder)","Fentanyl (30.00)
Xylazine (22.00)
Phenethyl 4-ANPP (8.00)
4-ANPP (6.00)
Cocaine (Powder) (4.00)
Lidocaine (2.00)
Caffeine (1.00)
Inositol",Community Sample,07/2022,Massachusetts,Lawrence
7720,,Oxycodone,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4731,Fentanyl,"Cocaine (Powder) (1.00)
Fentanyl (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
4458,Heroin,"Fentanyl (100.00)
Xylazine (100.00)
4-ANPP (20.00)
Caffeine (20.00)
Phenethyl 4-ANPP (10.00)
4F-Phenethyl-4-ANPP (5.00)
4-Fluorofentanyl (2.00)
Lidocaine (2.00)
Cocaine (Powder) (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
7721,,"Methamphetamine
Caffeine",Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
4618,Heroin,"Fentanyl (24.00)
Xylazine (20.00)
4-ANPP (8.00)
Phenethyl 4-ANPP (2.00)
Cocaine (Powder) (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
7722,,"Fentanyl
Heroin
4-ANPP
Methamphetamine
Phenylephrine",Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
3802,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Flualprazolam (1),Community Sample,07/2022,Massachusetts,Boston
4452,Heroin,"Fentanyl (30.00)
Caffeine (20.00)
4F-Phenethyl-4-ANPP (10.00)
Phenethyl 4-ANPP (10.00)
4-ANPP (5.00)
4-Fluorofentanyl (5.00)
Xylazine (5.00)
Ethyl-4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Lawrence
7723,,Oxycodone,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
3804,Adderall,"Caffeine (15.00)
Methamphetamine (1.00)",Community Sample,07/2022,Massachusetts,Boston
4196,Heroin,"4-ANPP (1.00)
Fentanyl (1.00)
Mannitol (inactive)",Community Sample,07/2022,Massachusetts,Pittsfield
457,Methamphetamine,"MDMA (100)
Methamphetamine (2)
Cocaine (1)",Community Sample,07/2022,Massachusetts,Boston
3807,"Benzo Related Substance (e.g. Alprazolam (Xanax), Bromazolam, Etizolam, RCs)",Flualprazolam (1),Community Sample,07/2022,Massachusetts,Boston
7729,,Cocaine,Drug Seizure Sample,07/2022,Wisconsin,Milwaukee
469,Heroin,"Cocaine (2)
Caffeine (1)
Fentanyl (1)",Community Sample,07/2022,Massachusetts,Holyoke
470,Heroin,"Heroin (18)
Fentanyl (8)
6-Acetylmorphine (2)
6-Acetylcodeine (1)",Community Sample,07/2022,Massachusetts,Holyoke
471,Heroin,"Fentanyl (50.00)
4-ANPP (10.00)
Heroin (5.00)
Caffeine (2.50)
Xylazine (1.00)",Community Sample,07/2022,Massachusetts,Holyoke
480,Unknown (UNK),"Fentanyl (20)
4-ANPP (18)
Cocaine (12)
Caffeine (8)
Lidocaine (8)
4-Fluorofentanyl (2)
4F-Phenethyl-4-ANPP (2)
Phenethyl 4-ANPP (1)",Drug Seizure Sample,07/2022,Massachusetts,Quincy
4270,Heroin,"Fentanyl (110.00)
Phenethyl 4-ANPP (10.00)
4-ANPP (1.00)
4-Fluorofentanyl (1.00)",Community Sample,07/2022,Massachusetts,Pittsfield
3824,Heroin,"Fentanyl (50.00)
4-ANPP (10.00)
4-Fluorofentanyl (2.00)
Phenethyl 4-ANPP (1.00)",Community Sample,07/2022,Massachusetts,Boston
